"counterbalance_group","counterbalance_remaining","consent_started","consent_stopped","key_resp_8_keys","key_resp_8_rt","key_resp_8_duration","age","gender","date","exp_name","psychopy_version","os","frame_rate","instructions_started","instructions_stopped","key_resp_2_keys","key_resp_2_rt","key_resp_2_duration","instructions_2_started","instructions_2_stopped","key_resp_4_keys","key_resp_4_rt","key_resp_4_duration","trial_started","key_resp_actual","trial_stopped","correct","approach","friendly","block","key_resp_keys","feedback_started","feedback_stopped","cue_started","cue_stopped","intertrial_interval_started","intertrial_interval_stopped","trials_this_rep_n","trials_this_trial_n","trials_this_n","trials_this_index","trials_ran","alien_stim","category","verification_trial_started","verification_trial_stopped","verification_correct","verification_prompt","key_resp_6_keys","key_resp_6_rt","key_resp_6_duration","block_feedback_started","block_feedback_stopped","key_resp_3_keys","key_resp_3_rt","key_resp_3_duration"
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.4594,"[""down""]",624.361,1,TRUE,1,4,NA,624.3613,625.5622,625.5624,627.3639,627.364,628.3649,0,7,7,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.3654,"[""up""]",630.4169,1,FALSE,0,4,NA,630.4172,631.6181,631.6184,633.4199,633.4201,634.421,0,8,8,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.4215,"[""right""]",636.4229,0,TRUE,0,4,NA,636.4232,637.6243,637.6247,639.4262,639.4262,640.4104,0,9,9,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.4108,"[""right""]",642.3625,0,FALSE,1,4,NA,642.3628,643.5638,643.5643,645.3654,645.3655,646.3665,0,10,10,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.367,"[""left""]",648.335,1,TRUE,1,4,NA,648.3356,649.5363,649.5366,651.338,651.3381,652.339,0,11,11,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.3394,"[""down""]",654.3911,1,FALSE,0,4,NA,654.3915,655.5923,655.5927,657.3941,657.3941,658.395,0,12,12,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.3954,"[""down""]",660.3804,1,FALSE,0,4,NA,660.3807,661.5819,661.5822,663.3835,663.3836,664.3846,0,13,13,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.3851,"[""down""]",666.3866,1,TRUE,1,4,NA,666.387,667.5878,667.5882,669.3897,669.3897,670.3906,0,14,14,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.3911,"[""down""]",672.3593,1,FALSE,0,4,NA,672.3595,673.5604,673.5607,675.3622,675.3623,676.3632,0,15,15,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.8092,"[""right""]",687.9419,1,TRUE,1,5,NA,687.9423,689.1428,689.1432,690.9446,690.9447,691.9457,0,0,0,5,1,"resources/F7Mbh0.png",1,676.3639,683.0701,0,"leebish","left",6.687,NA,683.071,685.8064,"space",2.7285,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.9461,"[""down""]",693.7976,1,TRUE,1,5,NA,693.7979,694.9988,694.999,696.8004,696.8005,697.8015,0,1,1,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.8018,"[""right""]",699.887,1,FALSE,0,5,NA,699.8873,701.0882,701.0885,702.8899,702.89,703.8911,0,2,2,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.8915,"[""left""]",705.8095,1,TRUE,1,5,NA,705.81,707.0107,707.011,708.8125,708.8126,709.8135,0,3,3,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.8139,"[""down""]",712.0324,1,FALSE,0,5,NA,712.0328,713.2336,713.234,715.0354,715.0355,716.0363,0,4,4,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.0368,"[""right""]",718.5892,1,TRUE,1,5,NA,718.5896,719.7903,719.7906,721.5922,721.5922,722.5931,0,5,5,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.5935,"[""left""]",725.0288,1,FALSE,0,5,NA,725.0292,726.23,726.2304,728.0318,728.0318,729.0328,0,6,6,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.0333,"[""left""]",731.3185,0,TRUE,0,5,NA,731.3188,732.5197,732.52,734.3215,734.3216,735.3225,0,7,7,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.3229,"[""left""]",737.6249,1,FALSE,0,5,NA,737.6252,738.8261,738.8264,740.6278,740.6278,741.6289,0,8,8,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.6293,"[""right""]",744.0814,1,TRUE,1,5,NA,744.0818,745.2826,745.283,747.0845,747.0845,748.0855,0,9,9,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.0858,"[""left""]",751.0383,0,FALSE,1,5,NA,751.0388,752.2395,752.2398,754.0414,754.0414,755.0423,0,10,10,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.0427,"[""left""]",757.1945,1,FALSE,0,5,NA,757.1948,758.3957,758.396,760.1975,760.1975,761.1985,0,11,11,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.1989,"[""down""]",763.551,1,FALSE,0,5,NA,763.5513,764.7521,764.7524,766.5538,766.5539,767.5549,0,12,12,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.5554,"[""right""]",769.7405,1,TRUE,1,5,NA,769.7409,770.9416,770.942,772.7434,772.7435,773.7445,0,13,13,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.7449,"[""left""]",775.8633,1,TRUE,1,5,NA,775.8636,777.0645,777.0649,778.8663,778.8663,779.8508,0,14,14,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.8512,"[""left""]",781.9027,1,FALSE,0,5,NA,781.9031,783.1039,783.1041,784.9057,784.9058,785.9069,0,15,15,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.7375,"[""up""]",799.0866,1,TRUE,1,6,NA,799.087,800.2879,800.2881,802.0896,802.0896,803.0907,0,0,0,6,1,"resources/F7Mch0.png",1,785.9076,792.8303,0,"grecious","left",6.9033,NA,792.831,796.7345,"space",3.8863,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.0912,"[""up""]",805.0427,1,FALSE,0,6,NA,805.043,806.2438,806.2442,808.0456,808.0456,809.0465,0,1,1,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.0469,"[""up""]",810.9152,1,TRUE,1,6,NA,810.9156,812.1164,812.1167,813.9182,813.9183,814.9191,0,2,2,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.9195,"[""up""]",818.2393,0,FALSE,1,6,NA,818.2397,819.4405,819.4407,821.2422,821.2422,822.2433,0,3,3,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822.2438,"[""left""]",824.2621,1,FALSE,0,6,NA,824.2624,825.4632,825.4636,827.265,827.265,828.2659,0,4,4,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.2664,"[""up""]",830.3681,0,TRUE,0,6,NA,830.3683,831.5693,831.5697,833.3712,833.3712,834.3721,0,5,5,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834.3726,"[""right""]",836.2575,1,TRUE,1,6,NA,836.2578,837.4585,837.4587,839.2605,839.2605,840.2615,0,6,6,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840.2619,"[""up""]",845.2666,1,FALSE,0,6,NA,845.2669,846.4678,846.4681,848.2697,848.2697,849.2705,0,7,7,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849.271,"[""right""]",851.9065,0,TRUE,0,6,NA,851.9069,853.1076,853.1079,854.9094,854.9094,855.9104,0,8,8,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855.9108,"[""down""]",857.8125,0,TRUE,0,6,NA,857.8129,859.0137,859.014,860.8155,860.8155,861.8164,0,9,9,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.8168,"[""right""]",863.7183,1,FALSE,0,6,NA,863.7185,864.9195,864.9198,866.7212,866.7213,867.7223,0,10,10,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.7227,"[""right""]",869.5909,1,TRUE,1,6,NA,869.5912,870.7921,870.7923,872.5938,872.5939,873.5948,0,11,11,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873.5952,"[""down""]",875.5968,0,FALSE,1,6,NA,875.5971,876.7981,876.7984,878.5999,878.6,879.6009,0,12,12,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879.6015,"[""down""]",881.6531,1,TRUE,1,6,NA,881.6536,882.8542,882.8545,884.6559,884.656,885.657,0,13,13,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.6574,"[""up""]",887.559,1,TRUE,1,6,NA,887.5593,888.7602,888.7605,890.5619,890.5619,891.5629,0,14,14,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891.5633,"[""down""]",893.565,1,FALSE,0,6,NA,893.5654,894.7662,894.7665,896.568,896.5681,897.5689,0,15,15,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.1951,"[""down""]",907.312,0,FALSE,1,7,NA,907.3124,908.5134,908.5136,910.3152,910.3152,911.2994,0,0,0,3,1,"resources/F7Fdh0.png",1,897.5693,902.1238,0,"grecious","left",4.5364,NA,902.1243,904.1922,"space",2.051,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.2998,"[""up""]",913.2515,1,FALSE,0,7,NA,913.252,914.4527,914.4529,916.2544,916.2544,917.2554,0,1,1,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.2559,"[""down""]",919.9416,0,TRUE,0,7,NA,919.9419,921.1428,921.1431,922.9446,922.9447,923.9456,0,2,2,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.9461,"[""right""]",925.9476,1,FALSE,0,7,NA,925.948,927.1489,927.1491,928.9507,928.9507,929.9517,0,3,3,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.952,"[""down""]",931.8535,1,TRUE,1,7,NA,931.8539,933.0549,933.0551,934.8564,934.8565,935.8575,0,4,4,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935.8579,"[""left""]",937.7595,1,FALSE,0,7,NA,937.7598,938.9606,938.9609,940.7624,940.7624,941.7635,0,5,5,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941.764,"[""down""]",944.2326,0,TRUE,0,7,NA,944.2329,945.4338,945.4341,947.2356,947.2357,948.2366,0,6,6,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.237,"[""right""]",950.0718,1,FALSE,0,7,NA,950.0721,951.273,951.2733,953.075,953.075,954.0758,0,7,7,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.0762,"[""right""]",955.9278,1,TRUE,1,7,NA,955.9282,957.1288,957.1291,958.9309,958.9309,959.9316,0,8,8,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959.9322,"[""up""]",961.8336,1,FALSE,0,7,NA,961.834,963.0348,963.0351,964.8366,964.8366,965.8376,0,9,9,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.8381,"[""left""]",968.0734,1,TRUE,1,7,NA,968.0737,969.2745,969.2748,971.0764,971.0764,972.0773,0,10,10,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.0777,"[""up""]",974.73,1,TRUE,1,7,NA,974.7304,975.9314,975.9318,977.7329,977.733,978.7339,0,11,11,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.7345,"[""up""]",980.486,1,TRUE,1,7,NA,980.4864,981.687,981.6874,983.4889,983.4889,984.4898,0,12,12,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984.4902,"[""down""]",985.9746,0,TRUE,0,7,NA,985.975,987.1758,987.1762,988.9776,988.9777,989.9786,0,13,13,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.9791,"[""left""]",991.8971,1,TRUE,1,7,NA,991.8975,993.0986,993.0988,994.9004,994.9005,995.8846,0,14,14,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995.8851,"[""left""]",997.9199,0,FALSE,1,7,NA,997.9203,999.1211,999.1215,1000.9229,1000.923,1001.9074,0,15,15,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.6015,"[""left""]",1012.0674,1,FALSE,0,8,NA,1012.0679,1013.2687,1013.269,1015.0706,1015.0706,1016.0715,0,0,0,9,1,"resources/F8Fbh0.png",2,1001.9077,1007.8132,0,"grecious","right",5.8862,NA,1007.8139,1009.5984,"space",1.7656,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.0719,"[""down""]",1018.1902,1,TRUE,1,8,NA,1018.1905,1019.3917,1019.392,1021.1932,1021.1933,1022.1944,0,1,1,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,53,"male","2025-11-21_16h35.37.789","Category_Training_LabelAuditory","2024.2.4","Win32",59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.1949,"[""left""]",1024.1463,1,TRUE,1,8,NA,1024.1466,1025.3476,1025.3479,1027.1493,1027.1494,1028.1503,0,2,2,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
