"counterbalance_group","counterbalance_remaining","consent_started","consent_stopped","key_resp_7_keys","key_resp_7_rt","key_resp_7_duration","age","gender","date","exp_name","psychopy_version","os","frame_rate","instructions_started","instructions_stopped","key_resp_2_keys","key_resp_2_rt","key_resp_2_duration","instructions_2_started","instructions_2_stopped","key_resp_4_keys","key_resp_4_rt","key_resp_4_duration","trial_started","key_resp_actual","trial_stopped","correct","approach","friendly","block","key_resp_keys","feedback_started","feedback_stopped","cue_started","cue_stopped","intertrial_interval_started","intertrial_interval_stopped","trials_this_rep_n","trials_this_trial_n","trials_this_n","trials_this_index","trials_ran","alien_stim","category","verification_trial_started","verification_trial_stopped","verification_correct","verification_prompt","key_resp_6_keys","key_resp_6_rt","key_resp_6_duration","block_feedback_started","block_feedback_stopped","key_resp_3_keys","key_resp_3_rt","key_resp_3_duration","end_game_started","end_game_stopped","key_resp_5_keys","key_resp_5_rt","key_resp_5_duration"
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.2732,"[""down""]",848.3227,1,FALSE,0,7,NA,848.3232,849.5227,849.5233,851.3224,851.3225,852.3224,0,7,7,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.3228,"[""left""]",854.2225,1,FALSE,0,7,NA,854.2228,855.4228,855.4231,857.2223,857.2224,858.2225,0,8,8,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.2233,"[""right""]",859.9889,1,FALSE,0,7,NA,859.9895,861.1887,861.1891,862.9889,862.9889,863.9885,0,9,9,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.989,"[""right""]",866.5222,0,FALSE,1,7,NA,866.5227,867.722,867.7226,869.522,869.5221,870.5221,0,10,10,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.5227,"[""left""]",873.1052,0,FALSE,1,7,NA,873.1055,874.3052,874.3055,876.1053,876.1053,877.1051,0,11,11,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.1057,"[""left""]",878.9718,1,FALSE,0,7,NA,878.9721,880.1722,880.1729,881.9718,881.9718,882.9717,0,12,12,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882.9723,"[""left""]",887.1048,0,FALSE,1,7,NA,887.105,888.3049,888.3055,890.1046,890.1046,891.1049,0,13,13,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891.1057,"[""right""]",893.1048,1,TRUE,1,7,NA,893.1051,894.3048,894.305,896.1048,896.1049,897.1047,0,14,14,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.1052,"[""down""]",900.4047,1,FALSE,0,7,NA,900.4052,901.6044,901.605,903.4043,903.4043,904.4044,0,15,15,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.0407,"[""right""]",914.1376,0,TRUE,0,8,NA,914.138,915.3375,915.3378,917.1377,917.1377,918.1376,0,0,0,13,1,"resources/F8Mbh0.png",2,904.4048,909.4046,0,"grecious","left",4.9794,NA,909.4052,911.0377,"space",1.6113,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.138,"[""left""]",920.7375,1,TRUE,1,8,NA,920.738,921.9377,921.9385,923.7377,923.7377,924.7376,0,1,1,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924.7385,"[""up""]",926.654,1,TRUE,1,8,NA,926.6543,927.8539,927.8542,929.6541,929.6541,930.6538,0,2,2,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930.6543,"[""down""]",934.054,1,FALSE,0,8,NA,934.0543,935.2537,935.2543,937.0539,937.0539,938.0538,0,3,3,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.0541,"[""down""]",940.187,1,FALSE,0,8,NA,940.1873,941.3871,941.3874,943.187,943.187,944.1869,0,4,4,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.1877,"[""left""]",946.0534,1,FALSE,0,8,NA,946.0538,947.2536,947.2537,949.0536,949.0536,950.0534,0,5,5,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.054,"[""right""]",954.2201,1,TRUE,1,8,NA,954.2206,955.42,955.4207,957.2201,957.2202,958.22,0,6,6,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.2206,"[""down""]",960.2033,0,FALSE,1,8,NA,960.2039,961.403,961.4034,963.1935,963.1935,964.2031,0,7,7,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.2037,"[""left""]",967.9364,1,FALSE,0,8,NA,967.937,969.1364,969.1372,970.9364,970.9365,971.9364,0,8,8,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.937,"[""left""]",974.0032,1,FALSE,0,8,NA,974.0036,975.2027,975.203,977.0029,977.003,978.003,0,9,9,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.0039,"[""right""]",980.2195,1,TRUE,1,8,NA,980.2201,981.4195,981.4203,983.2192,983.2192,984.2193,0,10,10,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984.2202,"[""up""]",987.7193,1,TRUE,1,8,NA,987.7197,988.9193,988.9196,990.7192,990.7192,991.7193,0,11,11,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.72,"[""right""]",995.2692,1,TRUE,1,8,NA,995.2697,996.4692,996.4697,998.2691,998.2692,999.2697,0,12,12,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.2703,"[""right""]",1004.869,0,FALSE,1,8,NA,1004.8695,1006.0693,1006.0697,1007.869,1007.869,1008.869,0,13,13,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.8698,"[""right""]",1010.7355,1,FALSE,0,8,NA,1010.7359,1011.9355,1011.9366,1013.7358,1013.736,1014.7354,0,14,14,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.7358,"[""up""]",1017.2855,1,FALSE,0,8,NA,1017.286,1018.4854,1018.4858,1020.2852,1020.2852,1021.2854,0,15,15,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.5048,"[""left""]",1028.5018,1,FALSE,0,9,NA,1028.5023,1029.7017,1029.702,1031.5016,1031.5016,1032.5018,0,0,0,11,1,"resources/F8Fdh0.png",2,1021.2861,1025.0021,0,"grecious","left",3.6835,NA,1025.0029,1026.5017,"space",1.466,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.5025,"[""down""]",1034.9848,1,FALSE,0,9,NA,1034.9853,1036.185,1036.1852,1037.9851,1037.9851,1038.9845,0,1,1,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.9849,"[""up""]",1041.7512,1,TRUE,1,9,NA,1041.7516,1042.9513,1042.9519,1044.7512,1044.7512,1045.7513,0,2,2,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1045.7519,"[""right""]",1048.2847,0,FALSE,1,9,NA,1048.285,1049.4847,1049.4849,1051.2847,1051.2847,1052.2847,0,3,3,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052.2854,"[""right""]",1054.2847,0,FALSE,1,9,NA,1054.2853,1055.4847,1055.4851,1057.2747,1057.2747,1058.2846,0,4,4,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.2851,"[""down""]",1070.1675,1,FALSE,0,9,NA,1070.1682,1071.3675,1071.3685,1073.1673,1073.1673,1074.1678,0,5,5,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074.1696,"[""down""]",1076.1671,1,FALSE,0,9,NA,1076.1678,1077.3672,1077.3677,1079.1674,1079.1674,1080.1672,0,6,6,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080.1678,"[""down""]",1082.2005,1,TRUE,1,9,NA,1082.2009,1083.4004,1083.4012,1085.2003,1085.2004,1086.2004,0,7,7,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086.201,"[""right""]",1088.4168,1,TRUE,1,9,NA,1088.4172,1089.6168,1089.6172,1091.4168,1091.4169,1092.4169,0,8,8,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092.4173,"[""up""]",1099.3665,1,FALSE,0,9,NA,1099.3671,1100.5667,1100.5676,1102.3667,1102.3667,1103.3666,0,9,9,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103.3674,"[""down""]",1105.0833,1,TRUE,1,9,NA,1105.0836,1106.2834,1106.2843,1108.0834,1108.0834,1109.0835,0,10,10,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109.0841,"[""down""]",1111.3064,1,TRUE,1,9,NA,1111.3067,1112.4997,1112.4999,1114.2996,1114.2996,1115.2995,0,11,11,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115.3001,"[""down""]",1118.8331,1,TRUE,1,9,NA,1118.8334,1120.0331,1120.0333,1121.833,1121.8331,1122.833,0,12,12,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122.8334,"[""up""]",1124.433,1,FALSE,0,9,NA,1124.4333,1125.6331,1125.6339,1127.4326,1127.4326,1128.4326,0,13,13,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128.4332,"[""up""]",1130.2827,1,FALSE,0,9,NA,1130.283,1131.4832,1131.4835,1133.2828,1133.2828,1134.2829,0,14,14,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.2834,"[""left""]",1136.4491,1,FALSE,0,9,NA,1136.4495,1137.6489,1137.6492,1139.4489,1139.4489,1140.4492,0,15,15,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,46,"Female","2025-11-21_15h54.59.928","Category_Training_LabelWritten","2024.2.4","Win32",59.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140.45,1148.8655,0,"leebish","left",8.3828,NA,1148.8667,1152.3488,"space",3.4561,NA,1152.3491,1182.4987,"space",30.1127,NA
