"participant","counterbalance_group","exp_name","block","alien_stim","category","friendly","approach","key_resp_actual","correct","trial_started","trial_stopped","trial","condition"
2,"A","Category_Training_LabelWritten",7,"resources/F7Fdh0.png",1,1,TRUE,"[""down""]",1,810.3738,815.9065,99,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Mbh0.png",2,0,FALSE,"[""right""]",1,819.9068,823.9065,100,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Mch0.png",1,1,TRUE,"[""up""]",1,827.9069,829.9894,101,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Mdh0.png",1,1,TRUE,"[""up""]",1,833.9898,836.1561,102,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Mbh0.png",1,1,FALSE,"[""right""]",0,840.1563,842.2726,103,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Fah0.png",2,0,FALSE,"[""down""]",1,846.2732,848.3227,104,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Mdh0.png",2,0,FALSE,"[""left""]",1,852.3228,854.2225,105,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Mah0.png",2,0,FALSE,"[""right""]",1,858.2233,859.9889,106,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Fch0.png",1,1,FALSE,"[""right""]",0,863.989,866.5222,107,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Fah0.png",1,1,FALSE,"[""left""]",0,870.5227,873.1052,108,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Fch0.png",2,0,FALSE,"[""left""]",1,877.1057,878.9718,109,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Fbh0.png",1,1,FALSE,"[""left""]",0,882.9723,887.1048,110,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F7Mah0.png",1,1,TRUE,"[""right""]",1,891.1057,893.1048,111,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Mch0.png",2,0,FALSE,"[""down""]",1,897.1052,900.4047,112,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Mbh0.png",2,0,TRUE,"[""right""]",0,911.0407,914.1376,113,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Mch0.png",1,1,TRUE,"[""left""]",1,918.138,920.7375,114,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Mbh0.png",1,1,TRUE,"[""up""]",1,924.7385,926.654,115,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Mah0.png",2,0,FALSE,"[""down""]",1,930.6543,934.054,116,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Mdh0.png",2,0,FALSE,"[""down""]",1,938.0541,940.187,117,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Mch0.png",2,0,FALSE,"[""left""]",1,944.1877,946.0534,118,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Mah0.png",1,1,TRUE,"[""right""]",1,950.054,954.2201,119,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Fbh0.png",1,1,FALSE,"[""down""]",0,958.2206,960.2033,120,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Fah0.png",2,0,FALSE,"[""left""]",1,964.2037,967.9364,121,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Fdh0.png",2,0,FALSE,"[""left""]",1,971.937,974.0032,122,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Fdh0.png",1,1,TRUE,"[""right""]",1,978.0039,980.2195,123,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Mdh0.png",1,1,TRUE,"[""up""]",1,984.2202,987.7193,124,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Fah0.png",1,1,TRUE,"[""right""]",1,991.72,995.2692,125,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F7Fch0.png",1,1,FALSE,"[""right""]",0,999.2703,1004.869,126,"Label_Written"
2,"A","Category_Training_LabelWritten",8,"resources/F8Fch0.png",2,0,FALSE,"[""right""]",1,1008.8698,1010.7355,127,"Label_Written"
